ID,Offboarding,Onboarding,Time,Zone,x_pos,y_pos
1184,False,True,1652100126,124,8.0,12
1185,False,True,1652100126,272,19.0,6
1186,False,True,1652100126,285,20.0,5
1187,False,True,1652100126,137,9.0,11
1188,False,True,1652100126,191,13.0,9
1189,False,True,1652100126,104,7.0,6
1191,False,True,1652100126,40,2.0,12
1193,False,True,1652100126,211,15.0,1
1195,False,True,1652100126,272,19.0,6
1197,False,True,1652100126,229,16.0,5
1199,False,True,1652100126,257,18.0,5
1203,False,True,1652100126,169,12.0,1
1206,False,True,1652100126,297,21.0,3
1208,False,True,1652100126,159,11.0,5
1211,False,True,1652100126,105,7.0,7
1212,False,True,1652100126,89,6.0,5
1213,False,True,1652100126,131,9.0,5
1216,False,True,1652100126,102,7.0,4
1217,False,True,1652100126,54,3.0,12
1218,False,True,1652100126,127,9.0,1
1220,False,True,1652100126,52,3.0,10
1221,False,True,1652100126,87,6.0,3
1223,False,True,1652100126,10,0.0,10
1224,False,True,1652100126,51,3.0,9
1225,False,True,1652100126,37,2.0,9
1226,False,True,1652100126,143,10.0,3
1228,False,True,1652100126,130,9.0,4
1229,False,True,1652100126,88,6.0,4
1232,False,True,1652100126,64,4.0,8
1233,False,True,1652100126,38,2.0,10
1235,False,True,1652100126,10,0.0,10
1238,False,True,1652100126,50,3.0,8
1239,False,True,1652100126,73,5.0,3
1240,False,True,1652100126,65,4.0,9
1242,False,True,1652100126,37,2.0,9
1243,False,True,1652100126,23,1.0,9
1244,False,True,1652100126,58,4.0,2
1246,False,True,1652100126,61,4.0,5
1247,False,True,1652100126,46,3.0,4
1248,False,True,1652100126,8,0.0,8
1249,False,True,1652100126,32,2.0,4
1251,False,True,1652100126,20,1.0,6
1252,False,True,1652100126,19,1.0,5
1084,True,False,1652100127,382,27.0,4
1129,True,False,1652100127,791,56.0,7
1135,True,False,1652100127,78,5.0,8
1194,True,False,1652100127,93,6.0,9
1200,True,False,1652100127,37,2.0,9
1201,True,False,1652100127,138,9.0,12
1205,True,False,1652100127,289,20.0,9
1222,True,False,1652100127,190,13.0,8
1230,True,False,1652100127,276,19.0,10
1241,True,False,1652100127,390,27.0,12
1245,True,False,1652100127,208,14.0,12
1250,True,False,1652100127,418,29.0,12
1016,False,True,1652100127,669,47.0,11
1017,False,True,1652100127,444,31.0,10
1019,False,True,1652100127,804,57.0,6
1024,False,True,1652100127,842,60.0,2
1030,False,True,1652100127,736,52.0,8
1032,False,True,1652100127,805,57.0,7
1033,False,True,1652100127,848,60.0,8
1037,False,True,1652100127,763,54.0,7
1038,False,True,1652100127,805,57.0,7
1040,False,True,1652100127,817,58.0,5
1043,False,True,1652100127,813,58.0,1
1044,False,True,1652100127,790,56.0,6
1046,False,True,1652100127,826,59.0,0
1048,False,True,1652100127,780,55.0,10
1049,False,True,1652100127,276,19.0,10
1052,False,True,1652100127,841,60.0,1
1053,False,True,1652100127,711,50.0,11
1054,False,True,1652100127,360,25.0,10
1057,False,True,1652100127,550,39.0,4
1060,False,True,1652100127,815,58.0,3
1061,False,True,1652100127,753,53.0,11
1065,False,True,1652100127,844,60.0,4
1067,False,True,1652100127,655,46.0,11
1068,False,True,1652100127,528,37.0,10
1069,False,True,1652100127,359,25.0,9
