ID,Offboarding,Onboarding,Time,Zone,x_pos,y_pos
1008,False,True,1652104029,58,4.0,2
1011,False,True,1652104029,36,2.0,8
1012,False,True,1652104029,30,2.0,2
1013,False,True,1652104029,16,1.0,2
1016,False,True,1652104029,30,2.0,2
1000,True,False,1652104030,25,1.0,11
1002,True,False,1652104030,820,58.0,8
1003,True,False,1652104030,807,57.0,9
1014,True,False,1652104030,938,67.0,0
1015,True,False,1652104030,194,13.0,12
1017,True,False,1652104030,68,4.0,12
1001,False,True,1652104030,59,4.0,3
1004,False,True,1652104030,88,6.0,4
1006,False,True,1652104030,77,5.0,7
1008,False,True,1652104030,58,4.0,2
1011,False,True,1652104030,36,2.0,8
1012,False,True,1652104030,29,2.0,1
1013,False,True,1652104030,17,1.0,3
1016,False,True,1652104030,30,2.0,2
1018,True,False,1652104030,335,23.0,13
1019,True,False,1652104030,839,59.0,13
1020,True,False,1652104030,447,31.0,13
1000,True,False,1652104031,11,0.0,11
1002,True,False,1652104031,833,59.0,7
1003,True,False,1652104031,807,57.0,9
1015,True,False,1652104031,179,12.0,11
1017,True,False,1652104031,68,4.0,12
1018,True,False,1652104031,320,22.0,12
1019,True,False,1652104031,838,59.0,12
1020,True,False,1652104031,432,30.0,12
1001,False,True,1652104031,73,5.0,3
1004,False,True,1652104031,88,6.0,4
1006,False,True,1652104031,77,5.0,7
1008,False,True,1652104031,58,4.0,2
1011,False,True,1652104031,35,2.0,7
1012,False,True,1652104031,29,2.0,1
1013,False,True,1652104031,18,1.0,4
1016,False,True,1652104031,30,2.0,2
1021,True,False,1652104031,13,0.0,13
1022,True,False,1652104031,181,12.0,13
1023,True,False,1652104031,13,0.0,13
1024,True,False,1652104031,181,12.0,13
1025,True,False,1652104031,349,24.0,13
1026,False,True,1652104031,1,0.0,1
1027,False,True,1652104031,1,0.0,1
1000,True,False,1652104032,11,0.0,11
1002,True,False,1652104032,833,59.0,7
1003,True,False,1652104032,807,57.0,9
1015,True,False,1652104032,165,11.0,11
1017,True,False,1652104032,68,4.0,12
1018,True,False,1652104032,319,22.0,11
1019,True,False,1652104032,838,59.0,12
1020,True,False,1652104032,418,29.0,12
1021,True,False,1652104032,13,0.0,13
1022,True,False,1652104032,166,11.0,12
1023,True,False,1652104032,13,0.0,13
1024,True,False,1652104032,181,12.0,13
1025,True,False,1652104032,348,24.0,12
1001,False,True,1652104032,73,5.0,3
1004,False,True,1652104032,102,7.0,4
1006,False,True,1652104032,77,5.0,7
1008,False,True,1652104032,58,4.0,2
1011,False,True,1652104032,49,3.0,7
1012,False,True,1652104032,29,2.0,1
1013,False,True,1652104032,32,2.0,4
1016,False,True,1652104032,30,2.0,2
1026,False,True,1652104032,16,1.0,2
1027,False,True,1652104032,16,1.0,2
1028,True,False,1652104032,13,0.0,13
1029,True,False,1652104032,195,13.0,13
1030,True,False,1652104032,433,30.0,13
1031,True,False,1652104032,853,60.0,13
1032,True,False,1652104032,447,31.0,13
1033,True,False,1652104032,727,51.0,13
1034,True,False,1652104032,181,12.0,13
1035,True,False,1652104032,825,58.0,13
1036,False,True,1652104032,1,0.0,1
1000,True,False,1652104033,10,0.0,10
1002,True,False,1652104033,833,59.0,7
1003,True,False,1652104033,794,56.0,10
1015,True,False,1652104033,165,11.0,11
1017,True,False,1652104033,68,4.0,12
1018,True,False,1652104033,305,21.0,11
1019,True,False,1652104033,838,59.0,12
1020,True,False,1652104033,404,28.0,12
1021,True,False,1652104033,13,0.0,13
1022,True,False,1652104033,166,11.0,12
1023,True,False,1652104033,26,1.0,12
1024,True,False,1652104033,180,12.0,12
1025,True,False,1652104033,348,24.0,12
1028,True,False,1652104033,13,0.0,13
1029,True,False,1652104033,195,13.0,13
1030,True,False,1652104033,432,30.0,12
1031,True,False,1652104033,838,59.0,12
1032,True,False,1652104033,446,31.0,12
1033,True,False,1652104033,712,50.0,12
1034,True,False,1652104033,181,12.0,13
1035,True,False,1652104033,810,57.0,12
1001,False,True,1652104033,73,5.0,3
1004,False,True,1652104033,102,7.0,4
1006,False,True,1652104033,77,5.0,7
1008,False,True,1652104033,72,5.0,2
1011,False,True,1652104033,50,3.0,8
1012,False,True,1652104033,29,2.0,1
1013,False,True,1652104033,32,2.0,4
1016,False,True,1652104033,30,2.0,2
1026,False,True,1652104033,16,1.0,2
1027,False,True,1652104033,16,1.0,2
1036,False,True,1652104033,16,1.0,2
1037,True,False,1652104033,335,23.0,13
1038,True,False,1652104033,335,23.0,13
1039,True,False,1652104033,349,24.0,13
1040,True,False,1652104033,839,59.0,13
1041,True,False,1652104033,13,0.0,13
1042,True,False,1652104033,97,6.0,13
1043,True,False,1652104033,433,30.0,13
1044,True,False,1652104033,727,51.0,13
1045,False,True,1652104033,1,0.0,1
1000,True,False,1652104034,10,0.0,10
1002,True,False,1652104034,833,59.0,7
1003,True,False,1652104034,780,55.0,10
1015,True,False,1652104034,165,11.0,11
1017,True,False,1652104034,68,4.0,12
1018,True,False,1652104034,305,21.0,11
1019,True,False,1652104034,824,58.0,12
1020,True,False,1652104034,390,27.0,12
1021,True,False,1652104034,13,0.0,13
1022,True,False,1652104034,152,10.0,12
1023,True,False,1652104034,26,1.0,12
1024,True,False,1652104034,180,12.0,12
1025,True,False,1652104034,334,23.0,12
1028,True,False,1652104034,12,0.0,12
1029,True,False,1652104034,195,13.0,13
1030,True,False,1652104034,418,29.0,12
1031,True,False,1652104034,838,59.0,12
1032,True,False,1652104034,445,31.0,11
1033,True,False,1652104034,712,50.0,12
1034,True,False,1652104034,166,11.0,12
1035,True,False,1652104034,795,56.0,11
1037,True,False,1652104034,334,23.0,12
1038,True,False,1652104034,335,23.0,13
1039,True,False,1652104034,334,23.0,12
1040,True,False,1652104034,838,59.0,12
1041,True,False,1652104034,938,67.0,0
1042,True,False,1652104034,82,5.0,12
1043,True,False,1652104034,418,29.0,12
1044,True,False,1652104034,712,50.0,12
1001,False,True,1652104034,73,5.0,3
1004,False,True,1652104034,116,8.0,4
1006,False,True,1652104034,77,5.0,7
1008,False,True,1652104034,72,5.0,2
1011,False,True,1652104034,50,3.0,8
1012,False,True,1652104034,44,3.0,2
1013,False,True,1652104034,46,3.0,4
1016,False,True,1652104034,44,3.0,2
1026,False,True,1652104034,16,1.0,2
1027,False,True,1652104034,17,1.0,3
1036,False,True,1652104034,16,1.0,2
1045,False,True,1652104034,15,1.0,1
1046,True,False,1652104034,181,12.0,13
1047,True,False,1652104034,125,8.0,13
1048,True,False,1652104034,97,6.0,13
1049,True,False,1652104034,349,24.0,13
1050,True,False,1652104034,937,66.0,13
1051,True,False,1652104034,13,0.0,13
1052,True,False,1652104034,335,23.0,13
1053,True,False,1652104034,195,13.0,13
1054,True,False,1652104034,825,58.0,13
1055,True,False,1652104034,181,12.0,13
1056,False,True,1652104034,1,0.0,1
1057,False,True,1652104034,3,0.0,3
1000,True,False,1652104035,11,0.0,11
1002,True,False,1652104035,832,59.0,6
1003,True,False,1652104035,765,54.0,9
1015,True,False,1652104035,165,11.0,11
1017,True,False,1652104035,68,4.0,12
1018,True,False,1652104035,319,22.0,11
1019,True,False,1652104035,824,58.0,12
1020,True,False,1652104035,391,27.0,13
1021,True,False,1652104035,13,0.0,13
1022,True,False,1652104035,138,9.0,12
1023,True,False,1652104035,40,2.0,12
1024,True,False,1652104035,180,12.0,12
1025,True,False,1652104035,334,23.0,12
1028,True,False,1652104035,12,0.0,12
1029,True,False,1652104035,194,13.0,12
1030,True,False,1652104035,418,29.0,12
1031,True,False,1652104035,838,59.0,12
1032,True,False,1652104035,431,30.0,11
1033,True,False,1652104035,711,50.0,11
1034,True,False,1652104035,167,11.0,13
1035,True,False,1652104035,809,57.0,11
1037,True,False,1652104035,334,23.0,12
1038,True,False,1652104035,334,23.0,12
1039,True,False,1652104035,334,23.0,12
1040,True,False,1652104035,824,58.0,12
1042,True,False,1652104035,69,4.0,13
1043,True,False,1652104035,404,28.0,12
1044,True,False,1652104035,698,49.0,12
1046,True,False,1652104035,167,11.0,13
1047,True,False,1652104035,111,7.0,13
1048,True,False,1652104035,96,6.0,12
1049,True,False,1652104035,334,23.0,12
1050,True,False,1652104035,922,65.0,12
1051,True,False,1652104035,13,0.0,13
1052,True,False,1652104035,335,23.0,13
1053,True,False,1652104035,195,13.0,13
1054,True,False,1652104035,824,58.0,12
1055,True,False,1652104035,180,12.0,12
1001,False,True,1652104035,73,5.0,3
1004,False,True,1652104035,115,8.0,3
1006,False,True,1652104035,92,6.0,8
1008,False,True,1652104035,72,5.0,2
1011,False,True,1652104035,50,3.0,8
1012,False,True,1652104035,44,3.0,2
1013,False,True,1652104035,60,4.0,4
1016,False,True,1652104035,44,3.0,2
1026,False,True,1652104035,16,1.0,2
1027,False,True,1652104035,17,1.0,3
1036,False,True,1652104035,15,1.0,1
1045,False,True,1652104035,15,1.0,1
1056,False,True,1652104035,16,1.0,2
1057,False,True,1652104035,17,1.0,3
1058,True,False,1652104035,97,6.0,13
1059,True,False,1652104035,195,13.0,13
1060,True,False,1652104035,433,30.0,13
1061,True,False,1652104035,335,23.0,13
1062,True,False,1652104035,13,0.0,13
1063,False,True,1652104035,3,0.0,3
1064,False,True,1652104035,4,0.0,4
1065,False,True,1652104035,1,0.0,1
1000,True,False,1652104036,938,67.0,0
1002,True,False,1652104036,817,58.0,5
1003,True,False,1652104036,765,54.0,9
1015,True,False,1652104036,165,11.0,11
1017,True,False,1652104036,54,3.0,12
1018,True,False,1652104036,304,21.0,10
1019,True,False,1652104036,824,58.0,12
1020,True,False,1652104036,390,27.0,12
1021,True,False,1652104036,13,0.0,13
1022,True,False,1652104036,138,9.0,12
1023,True,False,1652104036,40,2.0,12
1024,True,False,1652104036,180,12.0,12
1025,True,False,1652104036,320,22.0,12
1028,True,False,1652104036,12,0.0,12
1029,True,False,1652104036,194,13.0,12
1030,True,False,1652104036,404,28.0,12
1031,True,False,1652104036,838,59.0,12
1032,True,False,1652104036,417,29.0,11
1033,True,False,1652104036,710,50.0,10
1034,True,False,1652104036,167,11.0,13
1035,True,False,1652104036,809,57.0,11
1037,True,False,1652104036,319,22.0,11
1038,True,False,1652104036,320,22.0,12
1039,True,False,1652104036,320,22.0,12
1040,True,False,1652104036,810,57.0,12
1042,True,False,1652104036,68,4.0,12
1043,True,False,1652104036,390,27.0,12
1044,True,False,1652104036,684,48.0,12
1046,True,False,1652104036,166,11.0,12
1047,True,False,1652104036,96,6.0,12
1048,True,False,1652104036,82,5.0,12
1049,True,False,1652104036,334,23.0,12
1050,True,False,1652104036,907,64.0,11
1051,True,False,1652104036,13,0.0,13
1052,True,False,1652104036,335,23.0,13
1053,True,False,1652104036,195,13.0,13
1054,True,False,1652104036,809,57.0,11
1055,True,False,1652104036,180,12.0,12
1058,True,False,1652104036,97,6.0,13
1059,True,False,1652104036,195,13.0,13
1060,True,False,1652104036,418,29.0,12
1061,True,False,1652104036,334,23.0,12
1062,True,False,1652104036,13,0.0,13
1001,False,True,1652104036,73,5.0,3
1004,False,True,1652104036,115,8.0,3
1006,False,True,1652104036,92,6.0,8
1008,False,True,1652104036,72,5.0,2
1011,False,True,1652104036,51,3.0,9
1012,False,True,1652104036,58,4.0,2
1013,False,True,1652104036,60,4.0,4
1016,False,True,1652104036,44,3.0,2
1026,False,True,1652104036,16,1.0,2
1027,False,True,1652104036,31,2.0,3
1036,False,True,1652104036,15,1.0,1
1045,False,True,1652104036,15,1.0,1
1056,False,True,1652104036,30,2.0,2
1057,False,True,1652104036,17,1.0,3
1063,False,True,1652104036,17,1.0,3
1064,False,True,1652104036,18,1.0,4
1065,False,True,1652104036,15,1.0,1
1066,True,False,1652104036,97,6.0,13
1067,True,False,1652104036,447,31.0,13
1068,True,False,1652104036,13,0.0,13
1069,True,False,1652104036,713,50.0,13
1070,True,False,1652104036,727,51.0,13
1071,True,False,1652104036,839,59.0,13
1072,True,False,1652104036,195,13.0,13
1073,True,False,1652104036,181,12.0,13
1074,True,False,1652104036,811,57.0,13
1075,True,False,1652104036,83,5.0,13
1076,True,False,1652104036,335,23.0,13
1077,True,False,1652104036,447,31.0,13
1078,True,False,1652104036,335,23.0,13
1079,False,True,1652104036,1,0.0,1
1002,True,False,1652104037,818,58.0,6
1003,True,False,1652104037,751,53.0,9
1015,True,False,1652104037,151,10.0,11
1017,True,False,1652104037,39,2.0,11
1018,True,False,1652104037,289,20.0,9
1019,True,False,1652104037,824,58.0,12
1020,True,False,1652104037,376,26.0,12
1021,True,False,1652104037,938,67.0,0
1022,True,False,1652104037,138,9.0,12
1023,True,False,1652104037,40,2.0,12
1024,True,False,1652104037,194,13.0,12
1025,True,False,1652104037,306,21.0,12
1028,True,False,1652104037,12,0.0,12
1029,True,False,1652104037,194,13.0,12
1030,True,False,1652104037,404,28.0,12
1031,True,False,1652104037,838,59.0,12
1032,True,False,1652104037,403,28.0,11
1033,True,False,1652104037,697,49.0,11
1034,True,False,1652104037,152,10.0,12
1035,True,False,1652104037,795,56.0,11
1037,True,False,1652104037,319,22.0,11
1038,True,False,1652104037,320,22.0,12
1039,True,False,1652104037,306,21.0,12
1040,True,False,1652104037,810,57.0,12
1042,True,False,1652104037,68,4.0,12
1043,True,False,1652104037,390,27.0,12
1044,True,False,1652104037,684,48.0,12
1046,True,False,1652104037,151,10.0,11
1047,True,False,1652104037,95,6.0,11
1048,True,False,1652104037,69,4.0,13
1049,True,False,1652104037,335,23.0,13
1050,True,False,1652104037,892,63.0,10
1051,True,False,1652104037,12,0.0,12
1052,True,False,1652104037,320,22.0,12
1053,True,False,1652104037,194,13.0,12
1054,True,False,1652104037,809,57.0,11
1055,True,False,1652104037,180,12.0,12
1058,True,False,1652104037,97,6.0,13
1059,True,False,1652104037,195,13.0,13
1060,True,False,1652104037,418,29.0,12
1061,True,False,1652104037,334,23.0,12
1062,True,False,1652104037,938,67.0,0
1066,True,False,1652104037,83,5.0,13
1067,True,False,1652104037,432,30.0,12
1068,True,False,1652104037,13,0.0,13
1069,True,False,1652104037,712,50.0,12
1070,True,False,1652104037,712,50.0,12
1071,True,False,1652104037,838,59.0,12
1072,True,False,1652104037,195,13.0,13
1073,True,False,1652104037,166,11.0,12
1074,True,False,1652104037,810,57.0,12
1075,True,False,1652104037,68,4.0,12
1076,True,False,1652104037,334,23.0,12
1077,True,False,1652104037,432,30.0,12
1078,True,False,1652104037,335,23.0,13
1001,False,True,1652104037,87,6.0,3
1004,False,True,1652104037,115,8.0,3
1006,False,True,1652104037,107,7.0,9
1008,False,True,1652104037,72,5.0,2
1011,False,True,1652104037,51,3.0,9
1012,False,True,1652104037,72,5.0,2
1013,False,True,1652104037,60,4.0,4
1016,False,True,1652104037,44,3.0,2
1026,False,True,1652104037,16,1.0,2
1027,False,True,1652104037,31,2.0,3
1036,False,True,1652104037,15,1.0,1
1045,False,True,1652104037,15,1.0,1
1056,False,True,1652104037,30,2.0,2
1057,False,True,1652104037,31,2.0,3
1063,False,True,1652104037,32,2.0,4
1064,False,True,1652104037,33,2.0,5
1065,False,True,1652104037,15,1.0,1
1079,False,True,1652104037,16,1.0,2
1080,True,False,1652104037,699,49.0,13
1081,True,False,1652104037,97,6.0,13
1082,True,False,1652104037,937,66.0,13
1083,True,False,1652104037,195,13.0,13
1084,True,False,1652104037,13,0.0,13
1085,False,True,1652104037,3,0.0,3
1086,False,True,1652104037,1,0.0,1
1002,True,False,1652104038,818,58.0,6
1003,True,False,1652104038,752,53.0,10
1015,True,False,1652104038,151,10.0,11
1017,True,False,1652104038,39,2.0,11
1018,True,False,1652104038,289,20.0,9
1019,True,False,1652104038,810,57.0,12
1020,True,False,1652104038,376,26.0,12
1022,True,False,1652104038,138,9.0,12
1023,True,False,1652104038,40,2.0,12
1024,True,False,1652104038,179,12.0,11
1025,True,False,1652104038,306,21.0,12
1028,True,False,1652104038,938,67.0,0
1029,True,False,1652104038,194,13.0,12
1030,True,False,1652104038,404,28.0,12
1031,True,False,1652104038,838,59.0,12
1032,True,False,1652104038,403,28.0,11
1033,True,False,1652104038,682,48.0,10
1034,True,False,1652104038,138,9.0,12
1035,True,False,1652104038,795,56.0,11
1037,True,False,1652104038,319,22.0,11
1038,True,False,1652104038,306,21.0,12
1039,True,False,1652104038,292,20.0,12
1040,True,False,1652104038,810,57.0,12
1042,True,False,1652104038,68,4.0,12
1043,True,False,1652104038,390,27.0,12
1044,True,False,1652104038,684,48.0,12
1046,True,False,1652104038,151,10.0,11
1047,True,False,1652104038,95,6.0,11
1048,True,False,1652104038,68,4.0,12
1049,True,False,1652104038,320,22.0,12
1050,True,False,1652104038,877,62.0,9
1051,True,False,1652104038,12,0.0,12
1052,True,False,1652104038,320,22.0,12
1053,True,False,1652104038,180,12.0,12
1054,True,False,1652104038,809,57.0,11
1055,True,False,1652104038,181,12.0,13
1058,True,False,1652104038,97,6.0,13
1059,True,False,1652104038,180,12.0,12
1060,True,False,1652104038,404,28.0,12
1061,True,False,1652104038,319,22.0,11
1066,True,False,1652104038,83,5.0,13
1067,True,False,1652104038,432,30.0,12
1068,True,False,1652104038,13,0.0,13
1069,True,False,1652104038,698,49.0,12
1070,True,False,1652104038,712,50.0,12
1071,True,False,1652104038,824,58.0,12
1072,True,False,1652104038,195,13.0,13
1073,True,False,1652104038,166,11.0,12
1074,True,False,1652104038,796,56.0,12
1075,True,False,1652104038,68,4.0,12
1076,True,False,1652104038,319,22.0,11
1077,True,False,1652104038,431,30.0,11
1078,True,False,1652104038,335,23.0,13
1080,True,False,1652104038,684,48.0,12
1081,True,False,1652104038,96,6.0,12
1082,True,False,1652104038,922,65.0,12
1083,True,False,1652104038,194,13.0,12
1084,True,False,1652104038,938,67.0,0
1001,False,True,1652104038,87,6.0,3
1004,False,True,1652104038,115,8.0,3
1006,False,True,1652104038,107,7.0,9
1008,False,True,1652104038,72,5.0,2
1011,False,True,1652104038,52,3.0,10
1012,False,True,1652104038,72,5.0,2
1013,False,True,1652104038,60,4.0,4
1016,False,True,1652104038,44,3.0,2
1026,False,True,1652104038,30,2.0,2
1027,False,True,1652104038,31,2.0,3
1036,False,True,1652104038,15,1.0,1
1045,False,True,1652104038,15,1.0,1
1056,False,True,1652104038,30,2.0,2
1057,False,True,1652104038,31,2.0,3
1063,False,True,1652104038,46,3.0,4
1064,False,True,1652104038,48,3.0,6
1065,False,True,1652104038,15,1.0,1
1079,False,True,1652104038,31,2.0,3
1085,False,True,1652104038,4,0.0,4
1086,False,True,1652104038,16,1.0,2
1087,True,False,1652104038,97,6.0,13
1088,True,False,1652104038,937,66.0,13
1089,True,False,1652104038,335,23.0,13
1090,True,False,1652104038,447,31.0,13
1091,True,False,1652104038,349,24.0,13
1092,True,False,1652104038,727,51.0,13
1093,True,False,1652104038,825,58.0,13
1094,True,False,1652104038,13,0.0,13
1095,True,False,1652104038,335,23.0,13
1096,True,False,1652104038,937,66.0,13
1097,False,True,1652104038,3,0.0,3
1002,True,False,1652104039,818,58.0,6
1003,True,False,1652104039,752,53.0,10
1015,True,False,1652104039,137,9.0,11
1017,True,False,1652104039,39,2.0,11
1018,True,False,1652104039,289,20.0,9
1019,True,False,1652104039,795,56.0,11
1020,True,False,1652104039,362,25.0,12
1022,True,False,1652104039,138,9.0,12
1023,True,False,1652104039,40,2.0,12
1024,True,False,1652104039,165,11.0,11
1025,True,False,1652104039,292,20.0,12
1029,True,False,1652104039,194,13.0,12
1030,True,False,1652104039,390,27.0,12
1031,True,False,1652104039,837,59.0,11
1032,True,False,1652104039,389,27.0,11
1033,True,False,1652104039,695,49.0,9
1034,True,False,1652104039,139,9.0,13
1035,True,False,1652104039,795,56.0,11
1037,True,False,1652104039,319,22.0,11
1038,True,False,1652104039,306,21.0,12
1039,True,False,1652104039,278,19.0,12
1040,True,False,1652104039,809,57.0,11
1042,True,False,1652104039,68,4.0,12
1043,True,False,1652104039,375,26.0,11
1044,True,False,1652104039,670,47.0,12
1046,True,False,1652104039,151,10.0,11
1047,True,False,1652104039,95,6.0,11
1048,True,False,1652104039,68,4.0,12
1049,True,False,1652104039,320,22.0,12
1050,True,False,1652104039,862,61.0,8
1051,True,False,1652104039,12,0.0,12
1052,True,False,1652104039,320,22.0,12
1053,True,False,1652104039,180,12.0,12
1054,True,False,1652104039,809,57.0,11
1055,True,False,1652104039,181,12.0,13
1058,True,False,1652104039,97,6.0,13
1059,True,False,1652104039,180,12.0,12
1060,True,False,1652104039,404,28.0,12
1061,True,False,1652104039,305,21.0,11
1066,True,False,1652104039,69,4.0,13
1067,True,False,1652104039,418,29.0,12
1068,True,False,1652104039,13,0.0,13
1069,True,False,1652104039,698,49.0,12
1070,True,False,1652104039,712,50.0,12
1071,True,False,1652104039,824,58.0,12
1072,True,False,1652104039,195,13.0,13
1073,True,False,1652104039,166,11.0,12
1074,True,False,1652104039,796,56.0,12
1075,True,False,1652104039,54,3.0,12
1076,True,False,1652104039,319,22.0,11
1077,True,False,1652104039,431,30.0,11
1078,True,False,1652104039,320,22.0,12
1080,True,False,1652104039,670,47.0,12
1081,True,False,1652104039,96,6.0,12
1082,True,False,1652104039,907,64.0,11
1083,True,False,1652104039,180,12.0,12
1087,True,False,1652104039,82,5.0,12
1088,True,False,1652104039,922,65.0,12
1089,True,False,1652104039,320,22.0,12
1090,True,False,1652104039,432,30.0,12
1091,True,False,1652104039,334,23.0,12
1092,True,False,1652104039,712,50.0,12
1093,True,False,1652104039,810,57.0,12
1094,True,False,1652104039,938,67.0,0
1095,True,False,1652104039,335,23.0,13
1096,True,False,1652104039,922,65.0,12
